M,metrica,columna,modelo,bloque,minimo,maximo,promedio
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),test,0.32528402666550676,0.5221078994858743,0.4148597351685162
1,1. MAE  (L^1),mae_f,(truncamiento FPCA),train,0.25747635405757885,0.5566528684388714,0.37644221463978017
1,1. MAE  (L^1),mae_f,FAR,test,1.220081716114366,2.674057866869362,1.8007886651054064
1,1. MAE  (L^1),mae_f,FAR,train,0.6262968123450414,1.5332082641989648,1.0783114663738544
1,1. MAE  (L^1),mae_f,GBT,test,1.5958149132015182,3.63610546840822,2.341930585195015
1,1. MAE  (L^1),mae_f,GBT,train,0.6082282687904607,1.3386950270604137,0.9734385788110235
1,1. MAE  (L^1),mae_f,RF,test,1.5472623863477308,3.6442590456981265,2.3801581648744436
1,1. MAE  (L^1),mae_f,RF,train,0.5405352951329636,1.3192851985459102,0.9440992027898849
1,1. MAE  (L^1),mae_f,media,test,1.921693627034396,4.252701222278791,2.8198564757991633
1,1. MAE  (L^1),mae_f,media,train,0.700563545977239,1.8406890576748836,1.1904314088378294
1,1. MAE  (L^1),mae_f,persistencia,test,1.0885236242459753,2.670407842864066,1.7298488227064404
1,1. MAE  (L^1),mae_f,persistencia,train,0.7034162170630417,2.0024745317092694,1.2691779082749994
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),test,0.43580455343344604,0.6684208781912451,0.5455901843331968
1,2. RMSE (L^2),rmse_f,(truncamiento FPCA),train,0.3226515638605535,0.6992596308813245,0.49867199237217597
1,2. RMSE (L^2),rmse_f,FAR,test,1.5314422264113208,3.0576801545255146,2.146007645329386
1,2. RMSE (L^2),rmse_f,FAR,train,0.7735320301282669,1.792493407949878,1.3198591221592824
1,2. RMSE (L^2),rmse_f,GBT,test,1.9566730127047953,3.9262566646282195,2.6985071050992544
1,2. RMSE (L^2),rmse_f,GBT,train,0.7649463605035659,1.6308670557798362,1.2107741186674337
1,2. RMSE (L^2),rmse_f,RF,test,1.9346263934845223,3.9658098737432974,2.737686065473754
1,2. RMSE (L^2),rmse_f,RF,train,0.7062309717291051,1.6237085616179356,1.1846541846430239
1,2. RMSE (L^2),rmse_f,media,test,2.22653002824952,4.516024233495892,3.1533800224330344
1,2. RMSE (L^2),rmse_f,media,train,0.8532832700795306,2.099653757525071,1.4533197156075957
1,2. RMSE (L^2),rmse_f,persistencia,test,1.377161032318122,3.089614525072897,2.1399179500893344
1,2. RMSE (L^2),rmse_f,persistencia,train,0.8702422533022518,2.371143076615493,1.5959960767612351
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),test,0.8205017267412874,1.4860491373849443,1.113548374528136
1,3. E_max promedio por curva,linf_medio,(truncamiento FPCA),train,0.5924814652570491,1.1740436486329493,0.8660164988113056
1,3. E_max promedio por curva,linf_medio,FAR,test,1.9252278402332788,3.417132612165111,2.4643363960431337
1,3. E_max promedio por curva,linf_medio,FAR,train,1.1170781532605851,2.2006803683680984,1.636985592977309
1,3. E_max promedio por curva,linf_medio,GBT,test,2.3056601372666066,4.373156974803702,3.0453608944069015
1,3. E_max promedio por curva,linf_medio,GBT,train,1.079181790217479,2.022301498360206,1.5490490853154761
1,3. E_max promedio por curva,linf_medio,RF,test,2.316083029619684,4.381203475960262,3.0789866430147987
1,3. E_max promedio por curva,linf_medio,RF,train,1.0058346684015598,2.0426156452439628,1.5185791246078968
1,3. E_max promedio por curva,linf_medio,media,test,2.62293644800602,4.906918824933488,3.4955854375128474
1,3. E_max promedio por curva,linf_medio,media,train,1.1976284880173123,2.492870195142905,1.780186212308751
1,3. E_max promedio por curva,linf_medio,persistencia,test,1.7612564585403692,3.319110003936937,2.453709449522541
